 ROUTE_INDEX, ADDRESS, TIME_1, TIME_2,TIME_3, DATETIME, DESTINY
13,tenge0-3-0-3.br03.lax05.pccwbtn.net (63.223.43.106),212.879 ms,821.918 ms,213.540 ms,2020/09/28T13:55:34,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),407.310 ms,418.830 ms,412.268 ms,2020/09/28T13:55:34,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),413.245 ms,414.318 ms,430.927 ms,2020/09/28T13:55:34,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),414.523 ms,452.260 ms,514.296 ms,2020/09/28T13:55:34,www.adelaide.edu.au
18,et-0-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),418.865 ms,415.622 ms,700.228 ms,2020/09/28T13:55:34,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),512.071 ms,514.843 ms,471.895 ms,2020/09/28T13:55:34,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),548.266 ms,508.610 ms,512.335 ms,2020/09/28T13:55:34,www.adelaide.edu.au
21,192.43.227.18,514.203 ms,452.809 ms,419.135 ms,2020/09/28T13:55:34,www.adelaide.edu.au
22,129.127.254.189,414.862 ms,631.079 ms,495.125 ms,2020/09/28T13:55:34,www.adelaide.edu.au
23,129.127.155.145,628.827 ms,413.314 ms,513.486 ms,2020/09/28T13:55:34,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),512.128 ms,608.211 ms, ,2020/09/28T13:55:34,www.adelaide.edu.au
 1,192.168.0.1,2.950 ms,2.553 ms,3.104 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),60.120 ms,16.157 ms,71.645 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),17.997 ms,15.384 ms,16.922 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),20.046 ms,23.146 ms,23.268 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),23.634 ms,22.619 ms,23.752 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),32.651 ms,30.506 ms,24.042 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 7,ebt-b12-tcore01.spoph.embratel.net.br (200.230.158.29),32.132 ms,31.634 ms,26.825 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 8,ebt-h0-4-0-0-agg01.spoph.embratel.net.br (200.230.131.14),21.654 ms,26.563 ms,23.190 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 9,ideint-saopau-penha-7-tge1-0-0.uninet.net.mx (187.174.64.6),143.874 ms,141.051 ms,136.359 ms,2020/09/28T13:56:14,www.adelaide.edu.au
11,te0-0-0-17.br04.mia02.pccwbtn.net (63.218.113.29),139.171 ms,472.143 ms, ,2020/09/28T13:56:14,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),410.807 ms,195.792 ms,200.081 ms,2020/09/28T13:56:14,www.adelaide.edu.au
13,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),199.726 ms,194.057 ms,194.926 ms,2020/09/28T13:56:14,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),767.557 ms,399.304 ms,668.870 ms,2020/09/28T13:56:14,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),401.339 ms,576.147 ms,615.595 ms,2020/09/28T13:56:14,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),409.738 ms,921.378 ms,406.364 ms,2020/09/28T13:56:14,www.adelaide.edu.au
18,et-0-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),618.817 ms,508.945 ms,471.695 ms,2020/09/28T13:56:14,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),447.134 ms,717.337 ms,513.370 ms,2020/09/28T13:56:14,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),409.699 ms,397.853 ms,522.691 ms,2020/09/28T13:56:14,www.adelaide.edu.au
21,192.43.227.18,519.888 ms,484.318 ms,529.857 ms,2020/09/28T13:56:14,www.adelaide.edu.au
22,129.127.254.189,407.817 ms,513.759 ms,613.826 ms,2020/09/28T13:56:14,www.adelaide.edu.au
23,129.127.155.145,613.712 ms,400.507 ms,409.787 ms,2020/09/28T13:56:14,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),521.701 ms,510.323 ms,439.683 ms,2020/09/28T13:56:14,www.adelaide.edu.au
 1,192.168.0.1,3.668 ms,2.652 ms,2.885 ms,2020/09/28T18:05:59,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),24.995 ms,17.994 ms,32.945 ms,2020/09/28T18:05:59,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),13.333 ms,14.887 ms,15.957 ms,2020/09/28T18:05:59,www.ufrj.br
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),22.269 ms,21.849 ms,24.089 ms,2020/09/28T18:05:59,www.ufrj.br
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),37.219 ms,38.762 ms,32.160 ms,2020/09/28T18:05:59,www.ufrj.br
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),36.896 ms,30.058 ms,31.794 ms,2020/09/28T18:05:59,www.ufrj.br
 7,ebt-b2111-tcore01.rjo.embratel.net.br (200.230.251.1),33.295 ms,31.207 ms,32.093 ms,2020/09/28T18:05:59,www.ufrj.br
 8,ebt-h0-17-0-1-agg03.rjo.embratel.net.br (200.244.165.48),39.101 ms,27.405 ms,26.790 ms,2020/09/28T18:05:59,www.ufrj.br
 9,ebt-h0-12-0-1-agg04.rjo.embratel.net.br (200.244.18.45),28.259 ms,38.382 ms,31.418 ms,2020/09/28T18:05:59,www.ufrj.br
10,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),30.081 ms,30.766 ms,31.220 ms,2020/09/28T18:05:59,www.ufrj.br
12,200.20.96.61,35.142 ms,36.255 ms,33.408 ms,2020/09/28T18:05:59,www.ufrj.br
16,146.164.209.131,30.175 ms,30.907 ms,33.041 ms,2020/09/28T18:05:59,www.ufrj.br
17,146.164.209.131,33.044 ms,36.259 ms,39.855 ms,2020/09/28T18:05:59,www.ufrj.br
 1,192.168.0.1,3.285 ms,2.664 ms,2.960 ms,2020/09/28T18:06:40,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),31.023 ms,30.289 ms,15.744 ms,2020/09/28T18:06:40,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),16.091 ms,16.347 ms,16.799 ms,2020/09/28T18:06:40,www.ufrj.br
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),19.946 ms,22.914 ms,18.962 ms,2020/09/28T18:06:40,www.ufrj.br
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),35.585 ms,32.162 ms,32.936 ms,2020/09/28T18:06:40,www.ufrj.br
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),35.271 ms,39.842 ms,40.027 ms,2020/09/28T18:06:40,www.ufrj.br
 7,ebt-b2111-tcore01.rjo.embratel.net.br (200.230.251.1),29.364 ms,38.934 ms,32.173 ms,2020/09/28T18:06:40,www.ufrj.br
 8,ebt-h0-17-1-0-agg03.rjo.embratel.net.br (200.244.165.46),30.206 ms,29.197 ms,29.032 ms,2020/09/28T18:06:40,www.ufrj.br
 9,ebt-h0-1-0-1-agg04.rjo.embratel.net.br (200.244.18.13),30.016 ms,30.992 ms,33.754 ms,2020/09/28T18:06:40,www.ufrj.br
10,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),31.156 ms,28.975 ms,30.051 ms,2020/09/28T18:06:40,www.ufrj.br
12,200.20.96.61,60.006 ms,34.775 ms,65.138 ms,2020/09/28T18:06:40,www.ufrj.br
16,146.164.209.131,177.117 ms,61.203 ms,112.037 ms,2020/09/28T18:06:40,www.ufrj.br
17,146.164.209.131,322.142 ms,,80.073 ms,2020/09/28T18:06:40,www.ufrj.br
 1,192.168.0.1,65.014 ms,9.848 ms,103.872 ms,2020/09/28T18:07:24,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),501.941 ms,56.722 ms, ,2020/09/28T18:07:24,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),118.256 ms,222.394 ms,94.366 ms,2020/09/28T18:07:24,www.ufrj.br
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),111.795 ms,132.923 ms,39.490 ms,2020/09/28T18:07:24,www.ufrj.br
 5,ebt-h0-1-0-1-agg04.rjo.embratel.net.br (200.244.18.13),39.809 ms,61.885 ms, ,2020/09/28T18:07:24,www.ufrj.br
 6,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),53.151 ms,87.554 ms,134.588 ms,2020/09/28T18:07:24,www.ufrj.br
 8,200.20.96.61,48.040 ms,41.406 ms,38.480 ms,2020/09/28T18:07:24,www.ufrj.br
12,146.164.209.131,46.200 ms,44.393 ms,40.951 ms,2020/09/28T18:07:24,www.ufrj.br
13,146.164.209.131,38.905 ms,39.972 ms,40.898 ms,2020/09/28T18:07:24,www.ufrj.br
 1,192.168.0.1,12.882 ms,3.283 ms,2.764 ms,2020/09/28T18:08:05,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),52.481 ms,35.187 ms,31.127 ms,2020/09/28T18:08:05,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),15.123 ms,20.933 ms,23.290 ms,2020/09/28T18:08:05,www.ufrj.br
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),26.670 ms,25.764 ms,39.595 ms,2020/09/28T18:08:05,www.ufrj.br
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),42.683 ms,99.214 ms,136.087 ms,2020/09/28T18:08:05,www.ufrj.br
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),78.523 ms,39.929 ms,55.293 ms,2020/09/28T18:08:05,www.ufrj.br
 7,ebt-b2111-tcore01.rjo.embratel.net.br (200.230.251.1),45.898 ms,70.043 ms,49.629 ms,2020/09/28T18:08:05,www.ufrj.br
 8,ebt-h0-12-0-1-agg03.rjo.embratel.net.br (200.244.18.2),73.080 ms,33.696 ms,45.776 ms,2020/09/28T18:08:05,www.ufrj.br
 9,ebt-h0-1-1-1-agg04.rjo.embratel.net.br (200.244.18.43),55.229 ms,33.381 ms,34.150 ms,2020/09/28T18:08:05,www.ufrj.br
10,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),39.438 ms,37.758 ms,35.633 ms,2020/09/28T18:08:05,www.ufrj.br
12,200.20.96.61,48.980 ms,32.961 ms,36.294 ms,2020/09/28T18:08:05,www.ufrj.br
16,146.164.209.131,34.390 ms,40.514 ms,34.725 ms,2020/09/28T18:08:05,www.ufrj.br
17,146.164.209.131,43.220 ms,36.417 ms, ,2020/09/28T18:08:05,www.ufrj.br
 1,192.168.0.1,9.371 ms,5.942 ms,2.902 ms,2020/09/28T18:08:45,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),19.718 ms,20.474 ms,28.045 ms,2020/09/28T18:08:45,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),15.735 ms,14.135 ms,15.176 ms,2020/09/28T18:08:45,www.ufrj.br
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),32.401 ms,33.135 ms,34.831 ms,2020/09/28T18:08:45,www.ufrj.br
 5,ebt-h0-12-1-1-agg04.rjo.embratel.net.br (200.244.18.41),32.199 ms,33.867 ms,32.841 ms,2020/09/28T18:08:45,www.ufrj.br
 6,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),32.032 ms,42.299 ms,33.003 ms,2020/09/28T18:08:45,www.ufrj.br
 8,200.20.96.61,39.090 ms,35.057 ms,36.313 ms,2020/09/28T18:08:45,www.ufrj.br
12,146.164.209.131,145.370 ms,127.018 ms,79.907 ms,2020/09/28T18:08:45,www.ufrj.br
13,146.164.209.131,84.396 ms,,51.098 ms,2020/09/28T18:08:45,www.ufrj.br
 1,192.168.0.1,11.752 ms,21.765 ms,8.268 ms,2020/09/28T18:09:26,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),28.785 ms,92.953 ms,26.965 ms,2020/09/28T18:09:26,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),13.900 ms,13.051 ms,16.106 ms,2020/09/28T18:09:26,www.ufrj.br
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),37.475 ms,102.984 ms,44.842 ms,2020/09/28T18:09:26,www.ufrj.br
 5,ebt-h0-1-0-1-agg04.rjo.embratel.net.br (200.244.18.13),39.091 ms,34.243 ms,34.968 ms,2020/09/28T18:09:26,www.ufrj.br
 6,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),34.004 ms,36.343 ms,35.945 ms,2020/09/28T18:09:26,www.ufrj.br
 8,200.20.96.61,161.698 ms,133.363 ms,100.359 ms,2020/09/28T18:09:26,www.ufrj.br
12,146.164.209.131,41.631 ms,36.692 ms,36.249 ms,2020/09/28T18:09:26,www.ufrj.br
13,146.164.209.131,35.901 ms,,35.693 ms,2020/09/28T18:09:26,www.ufrj.br
 1,192.168.0.1,3.859 ms,2.867 ms,3.100 ms,2020/09/28T18:10:05,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),635.564 ms,718.543 ms,921.815 ms,2020/09/28T18:10:05,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),23.051 ms,13.410 ms,15.058 ms,2020/09/28T18:10:05,www.ufrj.br
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),22.863 ms,22.193 ms,22.395 ms,2020/09/28T18:10:05,www.ufrj.br
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),34.699 ms,39.255 ms,32.060 ms,2020/09/28T18:10:05,www.ufrj.br
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),33.043 ms,31.397 ms,31.811 ms,2020/09/28T18:10:05,www.ufrj.br
 7,ebt-b2111-tcore01.rjo.embratel.net.br (200.230.251.1),30.985 ms,31.401 ms,31.918 ms,2020/09/28T18:10:05,www.ufrj.br
 8,ebt-h0-3-1-0-agg03.rjo.embratel.net.br (200.244.18.60),36.083 ms,31.960 ms,34.912 ms,2020/09/28T18:10:05,www.ufrj.br
 9,ebt-h0-12-1-1-agg04.rjo.embratel.net.br (200.244.18.41),27.910 ms,29.391 ms,29.334 ms,2020/09/28T18:10:05,www.ufrj.br
10,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),31.626 ms,28.181 ms,31.109 ms,2020/09/28T18:10:05,www.ufrj.br
12,200.20.96.61,35.789 ms,36.201 ms,45.481 ms,2020/09/28T18:10:05,www.ufrj.br
16,146.164.209.131,42.006 ms,31.115 ms,30.840 ms,2020/09/28T18:10:05,www.ufrj.br
17,146.164.209.131,33.037 ms,38.402 ms,38.704 ms,2020/09/28T18:10:05,www.ufrj.br
 1,192.168.0.1,3.679 ms,2.701 ms,2.957 ms,2020/09/28T18:10:45,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),38.958 ms,13.126 ms,29.945 ms,2020/09/28T18:10:45,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),15.212 ms,13.064 ms,14.937 ms,2020/09/28T18:10:45,www.ufrj.br
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),23.075 ms,39.939 ms,27.218 ms,2020/09/28T18:10:45,www.ufrj.br
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),37.049 ms,29.313 ms,32.361 ms,2020/09/28T18:10:45,www.ufrj.br
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),41.690 ms,39.410 ms,38.739 ms,2020/09/28T18:10:45,www.ufrj.br
 7,ebt-b2111-tcore01.rjo.embratel.net.br (200.230.251.1),35.922 ms,30.165 ms,33.199 ms,2020/09/28T18:10:45,www.ufrj.br
 8,ebt-h0-17-1-0-agg03.rjo.embratel.net.br (200.244.165.46),30.078 ms,31.350 ms,29.906 ms,2020/09/28T18:10:45,www.ufrj.br
 9,ebt-h0-1-1-1-agg04.rjo.embratel.net.br (200.244.18.43),29.971 ms,28.326 ms,28.630 ms,2020/09/28T18:10:45,www.ufrj.br
10,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),30.351 ms,31.025 ms,31.969 ms,2020/09/28T18:10:45,www.ufrj.br
12,200.20.96.61,44.194 ms,34.722 ms,59.924 ms,2020/09/28T18:10:45,www.ufrj.br
16,146.164.209.131,44.143 ms,44.124 ms,72.559 ms,2020/09/28T18:10:45,www.ufrj.br
17,146.164.209.131,36.833 ms,,38.404 ms,2020/09/28T18:10:45,www.ufrj.br
 1,192.168.0.1,2.943 ms,2.673 ms,3.232 ms,2020/09/28T18:11:23,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),28.673 ms,23.284 ms,22.069 ms,2020/09/28T18:11:23,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),13.832 ms,14.359 ms,13.006 ms,2020/09/28T18:11:23,www.ufrj.br
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),22.342 ms,21.734 ms,21.404 ms,2020/09/28T18:11:23,www.ufrj.br
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),29.687 ms,39.870 ms,39.104 ms,2020/09/28T18:11:23,www.ufrj.br
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),31.255 ms,32.123 ms,39.684 ms,2020/09/28T18:11:23,www.ufrj.br
 7,ebt-b2111-tcore01.rjo.embratel.net.br (200.230.251.1),30.106 ms,32.292 ms,31.258 ms,2020/09/28T18:11:23,www.ufrj.br
 8,ebt-h0-1-0-1-agg03.rjo.embratel.net.br (200.244.18.10),32.167 ms,36.003 ms,30.091 ms,2020/09/28T18:11:23,www.ufrj.br
 9,ebt-h0-1-0-1-agg04.rjo.embratel.net.br (200.244.18.13),33.239 ms,30.908 ms,35.087 ms,2020/09/28T18:11:23,www.ufrj.br
10,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),30.953 ms,30.441 ms,32.892 ms,2020/09/28T18:11:23,www.ufrj.br
12,200.20.96.61,35.016 ms,32.117 ms,31.972 ms,2020/09/28T18:11:23,www.ufrj.br
16,146.164.209.131,146.406 ms,33.427 ms,147.742 ms,2020/09/28T18:11:23,www.ufrj.br
17,146.164.209.131,30.351 ms,157.105 ms,149.968 ms,2020/09/28T18:11:23,www.ufrj.br
 1,192.168.0.1,136.198 ms,3.045 ms,2.893 ms,2020/09/28T18:12:01,www.ufrj.br
 2,b123c401.virtua.com.br (177.35.196.1),34.791 ms,135.063 ms,25.893 ms,2020/09/28T18:12:01,www.ufrj.br
 3,bd07605a.virtua.com.br (189.7.96.90),15.306 ms,141.422 ms,19.272 ms,2020/09/28T18:12:01,www.ufrj.br
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),199.166 ms,151.280 ms,145.224 ms,2020/09/28T18:12:01,www.ufrj.br
 5,ebt-h0-12-0-1-agg04.rjo.embratel.net.br (200.244.18.45),33.746 ms,150.753 ms,34.251 ms,2020/09/28T18:12:01,www.ufrj.br
 6,peer-b54-988-agg04.rjo.embratel.net.br (200.211.219.218),37.832 ms,32.767 ms,35.662 ms,2020/09/28T18:12:01,www.ufrj.br
 8,200.20.96.61,39.884 ms,35.297 ms,35.062 ms,2020/09/28T18:12:01,www.ufrj.br
12,146.164.209.131,41.913 ms,37.305 ms,36.937 ms,2020/09/28T18:12:01,www.ufrj.br
13,146.164.209.131,35.089 ms,41.232 ms,46.251 ms,2020/09/28T18:12:01,www.ufrj.br
 1,192.168.0.1,3.148 ms,29.337 ms,4.255 ms,2020/09/28T18:12:30,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),16.972 ms,24.467 ms,83.185 ms,2020/09/28T18:12:30,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),26.074 ms,44.845 ms,21.621 ms,2020/09/28T18:12:30,www.ucla.edu
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),36.002 ms,34.602 ms,34.992 ms,2020/09/28T18:12:30,www.ucla.edu
 6,ebt-p2-2-2-core01.bhe.embratel.net.br (200.244.24.1),38.906 ms,32.140 ms,31.957 ms,2020/09/28T18:12:30,www.ucla.edu
 7,ebt-b13131-intl03.mianap.embratel.net.br (200.230.220.78),138.443 ms,140.036 ms,136.134 ms,2020/09/28T18:12:30,www.ucla.edu
 8,ebt-b101-intl04.mianap.embratel.net.br (200.230.252.202),140.646 ms,144.057 ms,142.954 ms,2020/09/28T18:12:30,www.ucla.edu
 9,216.156.104.41.ptr.us.xo.net (216.156.104.41),139.028 ms,136.386 ms,138.991 ms,2020/09/28T18:12:30,www.ucla.edu
10,207.88.13.119.ptr.us.xo.net (207.88.13.119),196.074 ms,197.527 ms,198.170 ms,2020/09/28T18:12:30,www.ucla.edu
11,206.111.14.82.ptr.us.xo.net (206.111.14.82),196.897 ms,195.399 ms,195.974 ms,2020/09/28T18:12:30,www.ucla.edu
12,dc-lax-agg8--lax-agg6-100ge-1.cenic.net (137.164.11.27),197.283 ms,198.857 ms,198.002 ms,2020/09/28T18:12:30,www.ucla.edu
14,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),201.852 ms,198.162 ms,198.076 ms,2020/09/28T18:12:30,www.ucla.edu
15,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),197.988 ms,196.273 ms,198.182 ms,2020/09/28T18:12:30,www.ucla.edu
16,3030s-1-vlan228.it.ucla.edu (164.67.228.250),198.051 ms,197.723 ms,195.994 ms,2020/09/28T18:12:30,www.ucla.edu
17,spotlight.ucla.edu (164.67.228.152),198.045 ms,,203.449 ms,2020/09/28T18:12:30,www.ucla.edu
 1,192.168.0.1,3.067 ms,2.864 ms,3.119 ms,2020/09/28T18:13:00,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),43.567 ms,25.606 ms,21.795 ms,2020/09/28T18:13:00,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),98.871 ms,14.580 ms,14.872 ms,2020/09/28T18:13:00,www.ucla.edu
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),33.044 ms,33.270 ms,33.239 ms,2020/09/28T18:13:00,www.ucla.edu
 6,ebt-p3-2-4-core01.bhe.embratel.net.br (200.244.24.41),33.842 ms,37.466 ms,34.937 ms,2020/09/28T18:13:00,www.ucla.edu
 7,ebt-b13131-intl03.mianap.embratel.net.br (200.230.220.78),139.223 ms,140.449 ms,152.373 ms,2020/09/28T18:13:00,www.ucla.edu
 8,, ebt-b101-intl04.mianap.embratel.net.br (200.230.252.202) 140.650 ms,143.462 ms,2020/09/28T18:13:00,www.ucla.edu,
 9,216.156.104.41.ptr.us.xo.net (216.156.104.41),139.353 ms,138.977 ms,140.244 ms,2020/09/28T18:13:00,www.ucla.edu
10,207.88.13.119.ptr.us.xo.net (207.88.13.119),202.002 ms,201.356 ms,197.341 ms,2020/09/28T18:13:00,www.ucla.edu
11,206.111.14.82.ptr.us.xo.net (206.111.14.82),196.266 ms,195.876 ms,197.057 ms,2020/09/28T18:13:00,www.ucla.edu
12,dc-lax-agg8--lax-agg6-100ge-4.cenic.net (137.164.11.37),197.959 ms,198.908 ms,197.939 ms,2020/09/28T18:13:00,www.ucla.edu
14,bd11f1.anderson--cr001.anderson.ucla.net (169.232.4.6),208.368 ms,297.202 ms,199.228 ms,2020/09/28T18:13:00,www.ucla.edu
15,cr00f1.anderson--rtr11f4.mathsci.ucla.net (169.232.8.185),199.551 ms,202.797 ms,200.021 ms,2020/09/28T18:13:00,www.ucla.edu
16,3030s-1-vlan228.it.ucla.edu (164.67.228.250),201.520 ms,198.723 ms,199.113 ms,2020/09/28T18:13:00,www.ucla.edu
17,spotlight.ucla.edu (164.67.228.152),199.034 ms,,198.019 ms,2020/09/28T18:13:00,www.ucla.edu
 1,192.168.0.1,3.514 ms,2.821 ms,2.834 ms,2020/09/28T18:13:27,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),19.957 ms,19.126 ms,29.010 ms,2020/09/28T18:13:27,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),20.948 ms,16.282 ms,17.113 ms,2020/09/28T18:13:27,www.ucla.edu
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),35.901 ms,39.366 ms,37.825 ms,2020/09/28T18:13:27,www.ucla.edu
 6,ebt-p2-2-2-core01.bhe.embratel.net.br (200.244.24.1),39.982 ms,30.447 ms,33.074 ms,2020/09/28T18:13:27,www.ucla.edu
 7,ebt-b13131-intl03.mianap.embratel.net.br (200.230.220.78),141.897 ms,142.318 ms,143.950 ms,2020/09/28T18:13:27,www.ucla.edu
 8,ebt-b101-intl04.mianap.embratel.net.br (200.230.252.202),142.843 ms,136.044 ms,135.540 ms,2020/09/28T18:13:27,www.ucla.edu
 9,216.156.104.41.ptr.us.xo.net (216.156.104.41),137.294 ms,135.297 ms,141.092 ms,2020/09/28T18:13:27,www.ucla.edu
10,207.88.13.119.ptr.us.xo.net (207.88.13.119),196.378 ms,196.414 ms,192.934 ms,2020/09/28T18:13:27,www.ucla.edu
11,206.111.14.82.ptr.us.xo.net (206.111.14.82),197.045 ms,199.324 ms,197.485 ms,2020/09/28T18:13:27,www.ucla.edu
12,dc-lax-agg8--lax-agg6-100ge-2.cenic.net (137.164.11.7),196.829 ms,195.249 ms,197.718 ms,2020/09/28T18:13:27,www.ucla.edu
14,bd11f1.anderson--cr00f2.csb1.ucla.net (169.232.4.4),201.099 ms,196.635 ms,197.908 ms,2020/09/28T18:13:27,www.ucla.edu
15,cr00f2.csb1--rtr11f4.mathsci.ucla.net (169.232.8.181),196.234 ms,197.908 ms,202.475 ms,2020/09/28T18:13:27,www.ucla.edu
16,3030s-1-vlan228.it.ucla.edu (164.67.228.250),198.705 ms,199.611 ms,197.879 ms,2020/09/28T18:13:27,www.ucla.edu
17,spotlight.ucla.edu (164.67.228.152),199.057 ms,,198.960 ms,2020/09/28T18:13:27,www.ucla.edu
 1,192.168.0.1,3.833 ms,2.531 ms,2.892 ms,2020/09/28T18:13:52,www.ucla.edu
 2,b123c401.virtua.com.br (177.35.196.1),152.790 ms,179.000 ms,290.305 ms,2020/09/28T18:13:52,www.ucla.edu
 3,bd07605a.virtua.com.br (189.7.96.90),33.361 ms,45.065 ms,18.848 ms,2020/09/28T18:13:52,www.ucla.edu
